form,root
arbeitet entgegen,entgegenarbeiten
arbeit entgegen,entgegenarbeiten
arbeite entgegen,entgegenarbeiten
arbeitet entgegen,entgegenarbeiten
arbeitete entgegen,entgegenarbeiten
schwärte,schwären
geschwärt,schwären
schwärt,schwären
schwärte,schwären
täfelst,täfeln
täfelte,täfeln
getäfelt,täfeln
täfelt,täfeln
täfel,täfeln
täfele,täfeln
täfelt,täfeln
täfelte,täfeln
häutest ab,abhäuten
häutete ab,abhäuten
abgehäutet,abhäuten
häutet ab,abhäuten
häute ab,abhäuten
häute ab,abhäuten
häutet ab,abhäuten
häutete ab,abhäuten
transplantierst,transplantieren
transplantierte,transplantieren
transplantiert,transplantieren
transplantiert,transplantieren
transplantier,transplantieren
transplantiere,transplantieren
transplantiert,transplantieren
transplantierte,transplantieren
choppst ab,abchoppen
choppte ab,abchoppen
abgechoppt,abchoppen
choppt ab,abchoppen
chopp ab,abchoppen
choppe ab,abchoppen
choppt ab,abchoppen
choppte ab,abchoppen
forschst,forschen
forschte,forschen
geforscht,forschen
forscht,forschen
forsche,forschen
forsche,forschen
forscht,forschen
forschte,forschen
erkoberst,erkobern
erkoberte,erkobern
erkobert,erkobern
erkobert,erkobern
erkober,erkobern
erkobere,erkobern
erkobert,erkobern
erkoberte,erkobern
fährst herauf,herauffahren
fuhr herauf,herauffahren
heraufgefahren,herauffahren
fahrt herauf,herauffahren
fahr herauf,herauffahren
fahre herauf,herauffahren
fährt herauf,herauffahren
führe herauf,herauffahren
pingst,pingen
pingte,pingen
gepingt,pingen
pingt,pingen
ping,pingen
pinge,pingen
pingt,pingen
pingte,pingen
dublierst,dublieren
dublierte,dublieren
dubliert,dublieren
dubliert,dublieren
dublier,dublieren
dubliere,dublieren
dubliert,dublieren
dublierte,dublieren
schriftstellerst,schriftstellern
schriftstellerte,schriftstellern
geschriftstellert,schriftstellern
schriftstellert,schriftstellern
schriftsteller,schriftstellern
schriftstellere,schriftstellern
schriftstellert,schriftstellern
schriftstellerte,schriftstellern
belehnst,belehnen
belehnte,belehnen
belehnt,belehnen
belehnt,belehnen
belehn,belehnen
belehne,belehnen
belehnt,belehnen
belehnte,belehnen
rückerstattet,rückerstatten
entscheidest,entscheiden
entschied,entscheiden
entschieden,entscheiden
entscheidet,entscheiden
entscheide,entscheiden
entscheide,entscheiden
entscheidet,entscheiden
entschiede,entscheiden
bauschst,bauschen
bauschte,bauschen
gebauscht,bauschen
bauscht,bauschen
bausch,bauschen
bausche,bauschen
bauscht,bauschen
bauschte,bauschen
medikamentierst,medikamentieren
medikamentierte,medikamentieren
medikamentiert,medikamentieren
medikamentiert,medikamentieren
medikamentiere,medikamentieren
medikamentiere,medikamentieren
medikamentiert,medikamentieren
medikamentierte,medikamentieren
hechtest,hechten
hechtete,hechten
gehechtet,hechten
hechtet,hechten
hecht,hechten
hechte,hechten
hechtet,hechten
hechtete,hechten
masturbierst,masturbieren
masturbierte,masturbieren
masturbiert,masturbieren
masturbiert,masturbieren
masturbiere,masturbieren
masturbiere,masturbieren
masturbiert,masturbieren
masturbierte,masturbieren
überstehst,überstehen
überstand,überstehen
überstanden,überstehen
übersteht,überstehen
übersteh,überstehen
überstehe,überstehen
übersteht,überstehen
überstände,überstehen
schnibbelst,schnibbeln
schnibbelte,schnibbeln
geschnibbelt,schnibbeln
schnibbelt,schnibbeln
schnibbel,schnibbeln
schnibbel,schnibbeln
schnibbelt,schnibbeln
schnibbelte,schnibbeln
schwebst herab,herabschweben
schwebte herab,herabschweben
herabgeschwebt,herabschweben
schwebt herab,herabschweben
schweb herab,herabschweben
schwebe herab,herabschweben
schwebt herab,herabschweben
schwebte herab,herabschweben
betastest,betasten
betastete,betasten
betastet,betasten
betastet,betasten
betast,betasten
betaste,betasten
betastet,betasten
betastete,betasten
stibitzt,stibitzen
stibitzte,stibitzen
stibitzt,stibitzen
stibitzt,stibitzen
stibitz,stibitzen
stibitze,stibitzen
stibitzt,stibitzen
stibitzte,stibitzen
schneibst,schneiben
<small>(schneibte)</small>,schneiben
geschnieben,schneiben
schneibt,schneiben
schneibe,schneiben
schneibe,schneiben
schneibt,schneiben
<small>(schneibte)</small>,schneiben
betonst,betonen
betonte,betonen
betont,betonen
betont,betonen
betone,betonen
betone,betonen
betont,betonen
betonte,betonen
buchstabierst,buchstabieren
buchstabierte,buchstabieren
buchstabiert,buchstabieren
buchstabiert,buchstabieren
buchstabiere,buchstabieren
buchstabiere,buchstabieren
buchstabiert,buchstabieren
buchstabierte,buchstabieren
schlenkerst,schlenkern
schlenkerte,schlenkern
geschlenkert,schlenkern
schlenkert,schlenkern
schlenker,schlenkern
schlenker,schlenkern
schlenkert,schlenkern
schlenkerte,schlenkern
ergreifst,ergreifen
ergriff,ergreifen
ergriffen,ergreifen
ergreift,ergreifen
ergreife,ergreifen
ergreife,ergreifen
ergreift,ergreifen
ergriffe,ergreifen
entringst,entringen
entrang,entringen
entrungen,entringen
entringt,entringen
entring,entringen
entringe,entringen
entringt,entringen
entränge,entringen
proportionierst,proportionieren
proportionierte,proportionieren
proportioniert,proportionieren
proportioniert,proportionieren
proportionier,proportionieren
proportioniere,proportionieren
proportioniert,proportionieren
proportionierte,proportionieren
erstrebst,erstreben
erstrebte,erstreben
erstrebt,erstreben
erstrebt,erstreben
erstrebe,erstreben
erstrebe,erstreben
erstrebt,erstreben
erstrebte,erstreben
besammelst,besammeln
besammelte,besammeln
besammelt,besammeln
besammelt,besammeln
besammel,besammeln
besammele,besammeln
besammelt,besammeln
besammelte,besammeln
verbietest,verbieten
verbot,verbieten
verboten,verbieten
verbietet,verbieten
verbiet,verbieten
verbiete,verbieten
verbietet,verbieten
verböte,verbieten
bezichtigst,bezichtigen
bezichtigte,bezichtigen
bezichtigt,bezichtigen
bezichtigt,bezichtigen
bezichtige,bezichtigen
bezichtige,bezichtigen
bezichtigt,bezichtigen
bezichtigte,bezichtigen
stockst auf,aufstocken
stockte auf,aufstocken
aufgestockt,aufstocken
stockt auf,aufstocken
stock auf,aufstocken
stocke auf,aufstocken
stockt auf,aufstocken
stockte auf,aufstocken
rätst,raten
riet,raten
geraten,raten
ratet,raten
rate,raten
rate,raten
rät,raten
riete,raten
behältst zurück,zurückbehalten
behielt zurück,zurückbehalten
zurückbehalten,zurückbehalten
behaltet zurück,zurückbehalten
behalte zurück,zurückbehalten
behalte zurück,zurückbehalten
behält zurück,zurückbehalten
behielte zurück,zurückbehalten
reglementierst,reglementieren
reglementierte,reglementieren
reglementiert,reglementieren
reglementiert,reglementieren
reglementiere,reglementieren
reglementiere,reglementieren
reglementiert,reglementieren
reglementierte,reglementieren
formulierst,formulieren
formulierte,formulieren
formuliert,formulieren
formuliert,formulieren
formuliere,formulieren
formuliere,formulieren
formuliert,formulieren
formulierte,formulieren
wanderst aus,auswandern
wanderte aus,auswandern
ausgewandert,auswandern
wandert aus,auswandern
wander aus,auswandern
wandere aus,auswandern
wandert aus,auswandern
wanderte aus,auswandern
artikulierst,artikulieren
artikulierte,artikulieren
artikuliert,artikulieren
artikuliert,artikulieren
artikulier,artikulieren
artikuliere,artikulieren
artikuliert,artikulieren
artikulierte,artikulieren
akkordierst,akkordieren
akkordierte,akkordieren
akkordiert,akkordieren
akkordiert,akkordieren
akkordier,akkordieren
akkordiere,akkordieren
akkordiert,akkordieren
akkordierte,akkordieren
treidelst,treideln
treidelte,treideln
getreidelt,treideln
treidelt,treideln
treidle,treideln
treidele,treideln
treidelt,treideln
treidelte,treideln
stimmst an,anstimmen
stimmte an,anstimmen
angestimmt,anstimmen
stimmt an,anstimmen
stimm an,anstimmen
stimme an,anstimmen
stimmt an,anstimmen
stimmte an,anstimmen
eliminierst,eliminieren
eliminierte,eliminieren
eliminiert,eliminieren
eliminiert,eliminieren
eliminiere,eliminieren
eliminiere,eliminieren
eliminiert,eliminieren
eliminierte,eliminieren
reimportierst,reimportieren
reimportierte,reimportieren
reimportiert,reimportieren
reimportiert,reimportieren
reimportier,reimportieren
reimportiere,reimportieren
reimportiert,reimportieren
reimportierte,reimportieren
missrätst,missraten
missriet,missraten
missraten,missraten
missratet,missraten
missrate,missraten
missrate,missraten
missrät,missraten
missriete,missraten
balsamierst ein,einbalsamieren
balsamierte ein,einbalsamieren
einbalsamiert,einbalsamieren
balsamiert ein,einbalsamieren
balsamier ein,einbalsamieren
balsamiere ein,einbalsamieren
balsamiert ein,einbalsamieren
balsamierte ein,einbalsamieren
hilfst mit,mithelfen
half mit,mithelfen
mitgeholfen,mithelfen
helft mit,mithelfen
hilf mit,mithelfen
helfe mit,mithelfen
hilft mit,mithelfen
hülfe mit,mithelfen
wirfst ab,abwerfen
warf ab,abwerfen
abgeworfen,abwerfen
werft ab,abwerfen
wirf ab,abwerfen
werfe ab,abwerfen
wirft ab,abwerfen
würfe ab,abwerfen
verträgst,vertragen
vertrug,vertragen
vertragen,vertragen
vertragt,vertragen
vertrag,vertragen
vertrage,vertragen
verträgt,vertragen
vertrüge,vertragen
tippst an,antippen
tippte an,antippen
angetippt,antippen
tippt an,antippen
tipp an,antippen
tippe an,antippen
tippt an,antippen
tippte an,antippen
feist,feien
feite,feien
gefeit,feien
feit,feien
fei,feien
feie,feien
feit,feien
feite,feien
ersinnst,ersinnen
ersann,ersinnen
ersonnen,ersinnen
ersinnt,ersinnen
ersinne,ersinnen
ersinne,ersinnen
ersinnt,ersinnen
ersänne,ersinnen
balzt ab,abbalzen
balzte ab,abbalzen
abgebalzt,abbalzen
balzt ab,abbalzen
balz ab,abbalzen
balze ab,abbalzen
balzt ab,abbalzen
balzte ab,abbalzen
klagst,klagen
klagte,klagen
geklagt,klagen
klagt,klagen
klag,klagen
klage,klagen
klagt,klagen
klagte,klagen
erheiterst,erheitern
erheiterte,erheitern
erheitert,erheitern
erheitert,erheitern
erheiter,erheitern
erheitere,erheitern
erheitert,erheitern
erheiterte,erheitern
druckst ab,abdrucken
druckte ab,abdrucken
abgedruckt,abdrucken
druckt ab,abdrucken
druck ab,abdrucken
drucke ab,abdrucken
druckt ab,abdrucken
druckte ab,abdrucken
rekonstruierst,rekonstruieren
rekonstruierte,rekonstruieren
rekonstruiert,rekonstruieren
rekonstruiert,rekonstruieren
rekonstruiere,rekonstruieren
rekonstruiere,rekonstruieren
rekonstruiert,rekonstruieren
rekonstruierte,rekonstruieren
senkst,senken
senkte,senken
gesenkt,senken
senkt,senken
senke,senken
senke,senken
senkt,senken
senkte,senken
gebührst,gebühren
gebührte,gebühren
gebührt,gebühren
gebührt,gebühren
gebühre,gebühren
gebühre,gebühren
gebührt,gebühren
gebührte,gebühren
pfeifst,pfeifen
pfiff,pfeifen
gepfiffen,pfeifen
pfeift,pfeifen
pfeif,pfeifen
pfeife,pfeifen
pfeift,pfeifen
pfiffe,pfeifen
invadierst,invadieren
invadierte,invadieren
invadiert,invadieren
invadiert,invadieren
invadier,invadieren
invadiere,invadieren
invadiert,invadieren
invadierte,invadieren
bewirtest,bewirten
bewirtete,bewirten
bewirtet,bewirten
bewirtet,bewirten
bewirte,bewirten
bewirte,bewirten
bewirtet,bewirten
bewirtete,bewirten
fuchst,fuchsen
fuchste,fuchsen
gefuchst,fuchsen
fuchst,fuchsen
fuchs,fuchsen
fuchse,fuchsen
fuchst,fuchsen
fuchste,fuchsen
baust aus,ausbauen
baute aus,ausbauen
ausgebaut,ausbauen
baut aus,ausbauen
bau aus,ausbauen
baue aus,ausbauen
baut aus,ausbauen
baute aus,ausbauen
stehst aus,ausstehen
stand aus,ausstehen
ausgestanden,ausstehen
steht aus,ausstehen
steh aus,ausstehen
stehe aus,ausstehen
steht aus,ausstehen
stünde aus,ausstehen
festest,festen
festete,festen
gefestet,festen
festet,festen
fest,festen
feste,festen
festet,festen
festete,festen
kirrst,kirren
kirrte,kirren
gekirrt,kirren
kirrt,kirren
kirr,kirren
kirre,kirren
kirrt,kirren
kirrte,kirren
unterspülst,unterspülen
unterspülte,unterspülen
unterspült,unterspülen
unterspült,unterspülen
unterspüle,unterspülen
unterspüle,unterspülen
unterspült,unterspülen
unterspülte,unterspülen
legst,legen
legte,legen
gelegt,legen
legt,legen
lege,legen
lege,legen
legt,legen
legte,legen
erturnst,erturnen
erturnte,erturnen
erturnt,erturnen
erturnt,erturnen
erturn,erturnen
erturne,erturnen
erturnt,erturnen
erturnte,erturnen
silikonierst,silikonieren
silikonierte,silikonieren
silikoniert,silikonieren
silikoniert,silikonieren
silikonier,silikonieren
silikoniere,silikonieren
silikoniert,silikonieren
silikonierte,silikonieren
entlehnst,entlehnen
entlehnte,entlehnen
entlehnt,entlehnen
entlehnt,entlehnen
entlehn,entlehnen
entlehne,entlehnen
entlehnt,entlehnen
entlehnte,entlehnen
jumpst,jumpen
jumpte,jumpen
gejumpt,jumpen
jumpt,jumpen
jump,jumpen
jumpe,jumpen
jumpt,jumpen
jumpte,jumpen
schallst wider,widerschallen
schallte wider,widerschallen
widergeschallt,widerschallen
schallt wider,widerschallen
schall wider,widerschallen
schalle wider,widerschallen
schallt wider,widerschallen
schallte wider,widerschallen
disziplinierst,disziplinieren
disziplinierte,disziplinieren
diszipliniert,disziplinieren
diszipliniert,disziplinieren
disziplinier,disziplinieren
diszipliniere,disziplinieren
diszipliniert,disziplinieren
disziplinierte,disziplinieren
tust,tun
tat,tun
getan,tun
tut,tun
tue,tun
tue,tun
tut,tun
täte,tun
feierst,feiern
feierte,feiern
gefeiert,feiern
feiert,feiern
feier,feiern
feiere,feiern
feiert,feiern
feierte,feiern
argumentierst,argumentieren
argumentierte,argumentieren
argumentiert,argumentieren
argumentiert,argumentieren
argumentiere,argumentieren
argumentiere,argumentieren
argumentiert,argumentieren
argumentierte,argumentieren
messerst,messern
messerte,messern
gemessert,messern
messert,messern
messer,messern
messere,messern
messert,messern
messerte,messern
gibst Laut,Laut geben
gab Laut,Laut geben
Laut gegeben,Laut geben
gebt Laut,Laut geben
gib Laut,Laut geben
gebe Laut,Laut geben
gibt Laut,Laut geben
gäbe Laut,Laut geben
konterkarierst,konterkarieren
konterkarierte,konterkarieren
konterkariert,konterkarieren
konterkariert,konterkarieren
konterkariere,konterkarieren
konterkariere,konterkarieren
konterkariert,konterkarieren
konterkarierte,konterkarieren
begründest,begründen
begründete,begründen
begründet,begründen
begründet,begründen
begründe,begründen
begründe,begründen
begründet,begründen
begründete,begründen
gelobst,geloben
gelobte,geloben
gelobt,geloben
gelobt,geloben
gelob,geloben
gelobe,geloben
gelobt,geloben
gelobte,geloben
ehebrichst,ehebrechen
ehegebrochen,ehebrechen
ehebreche,ehebrechen
ehebricht,ehebrechen
drückst weg,wegdrücken
drückte weg,wegdrücken
weggedrückt,wegdrücken
drückt weg,wegdrücken
drück weg,wegdrücken
drücke weg,wegdrücken
drückt weg,wegdrücken
drückte weg,wegdrücken
kommst her,herkommen
kam her,herkommen
hergekommen,herkommen
kommt her,herkommen
komm her,herkommen
komme her,herkommen
kommt her,herkommen
käme her,herkommen
suhlst,suhlen
suhlte,suhlen
gesuhlt,suhlen
suhlt,suhlen
suhl,suhlen
suhle,suhlen
suhlt,suhlen
suhlte,suhlen
geilst auf,aufgeilen
geilte auf,aufgeilen
aufgegeilt,aufgeilen
geilt auf,aufgeilen
geile auf,aufgeilen
geile auf,aufgeilen
geilt auf,aufgeilen
geilte auf,aufgeilen
lotest,loten
lotete,loten
gelotet,loten
lotet,loten
lot,loten
lote,loten
lotet,loten
lotete,loten
metzelst dahin,dahinmetzeln
metzelte dahin,dahinmetzeln
dahingemetzelt,dahinmetzeln
metzelt dahin,dahinmetzeln
metzele dahin,dahinmetzeln
metzele dahin,dahinmetzeln
metzelt dahin,dahinmetzeln
metzelte dahin,dahinmetzeln
präsentierst,präsentieren
präsentierte,präsentieren
präsentiert,präsentieren
präsentiert,präsentieren
präsentiere,präsentieren
präsentiere,präsentieren
präsentiert,präsentieren
präsentierte,präsentieren
zeigst auf,aufzeigen
zeigte auf,aufzeigen
aufgezeigt,aufzeigen
zeigt auf,aufzeigen
zeig auf,aufzeigen
zeige auf,aufzeigen
zeigt auf,aufzeigen
zeigte auf,aufzeigen
nominalisierst,nominalisieren
nominalisierte,nominalisieren
nominalisiert,nominalisieren
nominalisiert,nominalisieren
nominalisiere,nominalisieren
nominalisiere,nominalisieren
nominalisiert,nominalisieren
nominalisierte,nominalisieren
querst,queren
querte,queren
gequert,queren
quert,queren
quer,queren
quere,queren
quert,queren
querte,queren
leitest,leiten
leitete,leiten
geleitet,leiten
leitet,leiten
leite,leiten
leite,leiten
leitet,leiten
leitete,leiten
pellst ab,abpellen
pellte ab,abpellen
abgepellt,abpellen
pellt ab,abpellen
pelle ab,abpellen
pelle ab,abpellen
pellt ab,abpellen
pellte ab,abpellen
abbreviierst,abbreviieren
abbreviierte,abbreviieren
abbreviiert,abbreviieren
abbreviiert,abbreviieren
abbreviier,abbreviieren
abbreviiere,abbreviieren
abbreviiert,abbreviieren
abbreviierte,abbreviieren
containerisierst,containerisieren
containerisierte,containerisieren
containerisiert,containerisieren
containerisiert,containerisieren
containerisiere,containerisieren
containerisiere,containerisieren
containerisiert,containerisieren
containerisierte,containerisieren
begreifst,begreifen
begriff,begreifen
begriffen,begreifen
begreift,begreifen
begreife,begreifen
begreife,begreifen
begreift,begreifen
begriffe,begreifen
zischelst,zischeln
zischelte,zischeln
gezischelt,zischeln
zischelt,zischeln
zischele,zischeln
zischele,zischeln
zischelt,zischeln
zischelte,zischeln
beaufschlagst,beaufschlagen
beaufschlagte,beaufschlagen
beaufschlagt,beaufschlagen
beaufschlagt,beaufschlagen
beaufschlag,beaufschlagen
beaufschlage,beaufschlagen
beaufschlagt,beaufschlagen
beaufschlagte,beaufschlagen
konservierst,konservieren
konservierte,konservieren
konserviert,konservieren
konserviert,konservieren
konserviere,konservieren
konserviere,konservieren
konserviert,konservieren
konservierte,konservieren
läufst weg,weglaufen
lief weg,weglaufen
weggelaufen,weglaufen
lauft weg,weglaufen
lauf weg,weglaufen
laufe weg,weglaufen
läuft weg,weglaufen
liefe weg,weglaufen
verfliegst,verfliegen
verflog,verfliegen
verflogen,verfliegen
verfliegt,verfliegen
verflieg,verfliegen
verfliege,verfliegen
verfliegt,verfliegen
verflöge,verfliegen
perfektionierst,perfektionieren
perfektionierte,perfektionieren
perfektioniert,perfektionieren
perfektioniert,perfektionieren
perfektioniere,perfektionieren
perfektioniere,perfektionieren
perfektioniert,perfektionieren
perfektionierte,perfektionieren
gibst aus,ausgeben
gab aus,ausgeben
ausgegeben,ausgeben
gebt aus,ausgeben
gib aus,ausgeben
gebe aus,ausgeben
gibt aus,ausgeben
gäbe aus,ausgeben
bramarbasierst,bramarbasieren
bramarbasierte,bramarbasieren
bramarbasiert,bramarbasieren
bramarbasiert,bramarbasieren
bramarbasiere,bramarbasieren
bramarbasiere,bramarbasieren
bramarbasiert,bramarbasieren
bramarbasierte,bramarbasieren
turnst,turnen
turnte,turnen
geturnt,turnen
turnt,turnen
turne,turnen
turne,turnen
turnt,turnen
turnte,turnen
e-mailst,e-mailen
